GSM,Description,Organism,Tissue/Cell,GSE,State ID,Characteristics,Age,GPL,,,,,
GSM1532333,H3_D2_rep4_ChIPSeq,Caenorhabditis elegans,whole worm,GSE62720,3,"strain: glp-1(e2141); chip-antibody: H3; antibody source: H3 (ab1791, Abcam)",2,GPL13657,,,,,
GSM1532334,H3_D12_rep2_ChIPSeq,Caenorhabditis elegans,whole worm,GSE62720,4,"strain: glp-1(e2141); chip-antibody: H3; antibody source: H3 (ab1791, Abcam)",12,GPL13657,,,,,
GSM1532335,H3_D12_rep3_ChIPSeq,Caenorhabditis elegans,whole worm,GSE62720,4,"strain: glp-1(e2141); chip-antibody: H3; antibody source: H3 (ab1791, Abcam)",12,GPL13657,,,,,
GSM1532336,H3_D12_rep4_ChIPSeq,Caenorhabditis elegans,whole worm,GSE62720,4,"strain: glp-1(e2141); chip-antibody: H3; antibody source: H3 (ab1791, Abcam)",12,GPL13657,,,,,
GSM1532337,glp1_D2_rep1_parallel_ChIPseqrep3_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,5,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532338,glp1_D2_rep2_parallel_ChIPseqrep4_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,5,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532339,glp1_D12_rep1_parallel_ChIPseqrep3_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,6,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532340,glp1_D12_rep2_parallel_ChIPseqrep4_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,6,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532341,glp1_L4440_D2_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,7,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532342,glp1_L4440_D2_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,7,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532343,glp1_L4440_D12_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,8,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532344,glp1_L4440_D12_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,8,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532345,glp1_met1RNAi_D2_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,9,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532346,glp1_met1RNAi_D2_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,9,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532347,glp1_met1RNAi_D12_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,10,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532348,glp1_met1RNAI_D12_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,10,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532349,glp1_control_of_met1_D2_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,11,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532350,glp1_control_of_met1_D2_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,11,strain: glp-1(e2141),2,GPL13657,,,,,
GSM1532351,glp1_control_of_met1_D12_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,12,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532352,glp1_control_of_met1_D12_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,12,strain: glp-1(e2141),12,GPL13657,,,,,
GSM1532353,met1(n4337); glp1_D2_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,13,strain: met1(n4337); glp-1(e2141),2,GPL13657,,,,,
GSM1532354,met1(n4337); glp1_D2_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,13,strain: met1(n4337); glp-1(e2141),2,GPL13657,,,,,
GSM1532355,met1(n4337); glp1_D12_rep1_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,14,strain: met1(n4337); glp-1(e2141),12,GPL13657,,,,,
GSM1532356,met1(n4337); glp1_D12_rep2_mRNASeq,Caenorhabditis elegans,whole worm,GSE62720,14,strain: met1(n4337); glp-1(e2141),12,GPL13657,,,,,
GSM2500549,WT_1,Caenorhabditis elegans,whole worm,GSE95240,1,genotype/variation: wild type; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500550,WT_2,Caenorhabditis elegans,whole worm,GSE95240,1,genotype/variation: wild type; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500551,WT_3,Caenorhabditis elegans,whole worm,GSE95240,1,genotype/variation: wild type; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500552,isp-1_1,Caenorhabditis elegans,whole worm,GSE95240,2,genotype/variation: isp-1 mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500553,isp-1_2,Caenorhabditis elegans,whole worm,GSE95240,2,genotype/variation: isp-1 mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500554,isp-1_3,Caenorhabditis elegans,whole worm,GSE95240,2,genotype/variation: isp-1 mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500555,isp-1sod-3_1,Caenorhabditis elegans,whole worm,GSE95240,3,genotype/variation: isp-1;sod-3 double mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500556,isp-1sod-3_2,Caenorhabditis elegans,whole worm,GSE95240,3,genotype/variation: isp-1;sod-3 double mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500557,isp-1sod-3_3,Caenorhabditis elegans,whole worm,GSE95240,3,genotype/variation: isp-1;sod-3 double mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500558,isp-1sod-5_1,Caenorhabditis elegans,whole worm,GSE95240,4,genotype/variation: isp-1;sod-5 double mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500559,isp-1sod-5_2,Caenorhabditis elegans,whole worm,GSE95240,4,genotype/variation: isp-1;sod-5 double mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM2500560,isp-1sod-5_3,Caenorhabditis elegans,whole worm,GSE95240,4,genotype/variation: isp-1;sod-5 double mutant; developmental stage: prefertile young adult; pooling: none; tissue: whole worm,PREFERTILE YOUNG ADULT,GPL19757,,,,,
GSM1349884,N2 rep1,Caenorhabditis elegans,whole worm,GSE55988,1,strain/genotype: N2,PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349885,N2 rep2,Caenorhabditis elegans,whole worm,GSE55988,1,strain/genotype: N2,PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349886,N2 rep3,Caenorhabditis elegans,whole worm,GSE55988,1,strain/genotype: N2,PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349887,nhr-62 rep1,Caenorhabditis elegans,whole worm,GSE55988,2,strain/genotype: nhr-62(tm1818),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349888,nhr-62 rep2,Caenorhabditis elegans,whole worm,GSE55988,2,strain/genotype: nhr-62(tm1818),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349889,nhr-62 rep3,Caenorhabditis elegans,whole worm,GSE55988,2,strain/genotype: nhr-62(tm1818),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349890,eat-2 rep1,Caenorhabditis elegans,whole worm,GSE55988,3,strain/genotype: eat-2(ad465),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349891,eat-2 rep2,Caenorhabditis elegans,whole worm,GSE55988,3,strain/genotype: eat-2(ad465),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349892,eat-2 rep3,Caenorhabditis elegans,whole worm,GSE55988,3,strain/genotype: eat-2(ad465),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349893,nhr-62;eat-2 rep1,Caenorhabditis elegans,whole worm,GSE55988,4,strain/genotype: nhr-62(tm1818);eat-2(ad465),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349894,nhr-62;eat-2 rep2,Caenorhabditis elegans,whole worm,GSE55988,4,strain/genotype: nhr-62(tm1818);eat-2(ad465),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM1349895,nhr-62;eat-2 rep3,Caenorhabditis elegans,whole worm,GSE55988,4,strain/genotype: nhr-62(tm1818);eat-2(ad465),PREFERTILE YOUNG ADULT,GPL18245,,,,,
GSM2304547,Wild-type pool Vehicle 1,Caenorhabditis elegans,whole worm,GSE86493,1,treatment: Vehicle treated,L4 LARVA,GPL13657,,,,,
GSM2304548,Wild-type pool Vehicle 2,Caenorhabditis elegans,whole worm,GSE86493,1,treatment: Vehicle treated,L4 LARVA,GPL13657,,,,,
GSM2304549,Wild-type pool Vehicle 3,Caenorhabditis elegans,whole worm,GSE86493,1,treatment: Vehicle treated,L4 LARVA,GPL13657,,,,,
GSM2304550,Wild-type pool Vehicle 4,Caenorhabditis elegans,whole worm,GSE86493,1,treatment: Vehicle treated,L4 LARVA,GPL13657,,,,,
GSM2304551,Wild-type pool Vehicle 5,Caenorhabditis elegans,whole worm,GSE86493,1,treatment: Vehicle treated,L4 LARVA,GPL13657,,,,,
GSM2304552,Wild-type pool Vehicle 6,Caenorhabditis elegans,whole worm,GSE86493,1,treatment: Vehicle treated,L4 LARVA,GPL13657,,,,,
GSM2304553,Wild-type-VitD treated 1,Caenorhabditis elegans,whole worm,GSE86493,2,treatment: Vitamin D treated,L4 LARVA,GPL13657,,,,,
GSM2304554,Wild-type-VitD treated 2,Caenorhabditis elegans,whole worm,GSE86493,2,treatment: Vitamin D treated,L4 LARVA,GPL13657,,,,,
GSM2304555,Wild-type-VitD treated 3,Caenorhabditis elegans,whole worm,GSE86493,2,treatment: Vitamin D treated,L4 LARVA,GPL13657,,,,,
GSM2304556,Wild-type-VitD treated 4,Caenorhabditis elegans,whole worm,GSE86493,2,treatment: Vitamin D treated,L4 LARVA,GPL13657,,,,,
GSM2304557,Wild-type-VitD treated 5,Caenorhabditis elegans,whole worm,GSE86493,2,treatment: Vitamin D treated,L4 LARVA,GPL13657,,,,,
GSM2304558,Wild-type-VitD treated 6,Caenorhabditis elegans,whole worm,GSE86493,2,treatment: Vitamin D treated,L4 LARVA,GPL13657,,,,,
GSM1422423,"N2, rep1",Caenorhabditis elegans,whole body,GSE58931,1,strain/background: N2; developmental stage: L4 larva; tissue: whole body,L4 LARVA,GPL13657,,,,,
GSM1422424,"CA-CRTC-1S76A, S179A, rep1",Caenorhabditis elegans,whole body,GSE58931,2,"strain/background: WBM55; genotype/variation: CA-CRTC-1S76A, S179A; developmental stage: L4 larva; tissue: whole body",L4 LARVA,GPL13657,,,,,
GSM1422425,"CA-AAK-2, rep1",Caenorhabditis elegans,whole body,GSE58931,3,strain/background: WBM60; genotype/variation: CA-AAK-2; developmental stage: L4 larva; tissue: whole body,L4 LARVA,GPL13657,,,,,
GSM1422426,"CA-AAK-2;CA-CRTC-1S76A, S179A, rep1",Caenorhabditis elegans,whole body,GSE58931,4,"strain/background: WBM66; genotype/variation: CA-AAK-2;CA-CRTC-1S76A, S179A; developmental stage: L4 larva; tissue: whole body",L4 LARVA,GPL13657,,,,,
GSM1422427,"N2, rep2",Caenorhabditis elegans,whole body,GSE58931,1,strain/background: N2; developmental stage: L4 larva; tissue: whole body,L4 LARVA,GPL13657,,,,,
GSM1422428,"CA-CRTC-1S76A, S179A, rep2",Caenorhabditis elegans,whole body,GSE58931,2,"strain/background: WBM55; genotype/variation: CA-CRTC-1S76A, S179A; developmental stage: L4 larva; tissue: whole body",L4 LARVA,GPL13657,,,,,
GSM1422429,"CA-AAK-2, rep2",Caenorhabditis elegans,whole body,GSE58931,3,strain/background: WBM60; genotype/variation: CA-AAK-2; developmental stage: L4 larva; tissue: whole body,L4 LARVA,GPL13657,,,,,
GSM1422430,"CA-AAK-2;CA-CRTC-1S76A, S179A, rep2",Caenorhabditis elegans,whole body,GSE58931,4,"strain/background: WBM66; genotype/variation: CA-AAK-2;CA-CRTC-1S76A, S179A; developmental stage: L4 larva; tissue: whole body",L4 LARVA,GPL13657,,,,,
GSM1422431,"N2, rep3",Caenorhabditis elegans,whole body,GSE58931,1,strain/background: N2; developmental stage: L4 larva; tissue: whole body,L4 LARVA,GPL13657,,,,,
GSM1422432,"CA-CRTC-1S76A, S179A, rep3",Caenorhabditis elegans,whole body,GSE58931,2,"strain/background: WBM55; genotype/variation: CA-CRTC-1S76A, S179A; developmental stage: L4 larva; tissue: whole body",L4 LARVA,GPL13657,,,,,
GSM1422433,"CA-AAK-2, rep3",Caenorhabditis elegans,whole body,GSE58931,3,strain/background: WBM60; genotype/variation: CA-AAK-2; developmental stage: L4 larva; tissue: whole body,L4 LARVA,GPL13657,,,,,
GSM1422434,"CA-AAK-2;CA-CRTC-1S76A, S179A, rep3",Caenorhabditis elegans,whole body,GSE58931,4,"strain/background: WBM66; genotype/variation: CA-AAK-2;CA-CRTC-1S76A, S179A; developmental stage: L4 larva; tissue: whole body",L4 LARVA,GPL13657,,,,,
GSM1204583,Nr101 NA rep1,Caenorhabditis elegans,whole animal,GSE49662,1,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: nicotinic acid 1mM,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204584,Nr102 H20 rep1,Caenorhabditis elegans,whole animal,GSE49662,2,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: control plate,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204585,Nr103 MNA rep1,Caenorhabditis elegans,whole animal,GSE49662,3,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: 1-MNA 1碌M,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204586,Nr104 NA rep2,Caenorhabditis elegans,whole animal,GSE49662,1,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: nicotinic acid 1mM,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204587,Nr105 H20 rep2,Caenorhabditis elegans,whole animal,GSE49662,2,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: control plate,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204588,Nr106 MNA rep2,Caenorhabditis elegans,whole animal,GSE49662,3,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: 1-MNA 1碌M,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204589,Nr107 NA rep3,Caenorhabditis elegans,whole animal,GSE49662,1,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: nicotinic acid 1mM,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204590,Nr108 H20 rep3,Caenorhabditis elegans,whole animal,GSE49662,2,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: control plate,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1204591,Nr109 MNA rep3,Caenorhabditis elegans,whole animal,GSE49662,3,tissue: whole animal; developmental stage: Adult (48 hours after L4); agent: 1-MNA 1碌M,ADULT (48 HOURS AFTER L4),GPL13657,,,,,
GSM1944768,MG_UKJ_02_1152_blood,Mus musculus,whole blood,GSE75192,1,strain: C57BL/6; age: 2m; age_category: young; tissue: whole blood,2M,GPL17021,,,,,
GSM1944769,MG_UKJ_02_1153_blood,Mus musculus,whole blood,GSE75192,1,strain: C57BL/6; age: 2m; age_category: young; tissue: whole blood,2M,GPL17021,,,,,
GSM1944770,MG_UKJ_02_1154_blood,Mus musculus,whole blood,GSE75192,1,strain: C57BL/6; age: 2m; age_category: young; tissue: whole blood,2M,GPL17021,,,,,
GSM1944771,MG_UKJ_02_1155_blood,Mus musculus,whole blood,GSE75192,1,strain: C57BL/6; age: 2m; age_category: young; tissue: whole blood,2M,GPL17021,,,,,
GSM1944772,MG_UKJ_02_1156_blood,Mus musculus,whole blood,GSE75192,1,strain: C57BL/6; age: 2m; age_category: young; tissue: whole blood,2M,GPL17021,,,,,
GSM1944773,MG_UKJ_09_334_blood,Mus musculus,whole blood,GSE75192,2,strain: C57BL/6; age: 9m; tissue: whole blood,9M,GPL17021,,,,,
GSM1944774,MG_UKJ_09_335_blood,Mus musculus,whole blood,GSE75192,2,strain: C57BL/6; age: 9m; tissue: whole blood,9M,GPL17021,,,,,
GSM1944775,MG_UKJ_09_336_blood,Mus musculus,whole blood,GSE75192,2,strain: C57BL/6; age: 9m; tissue: whole blood,9M,GPL17021,,,,,
GSM1944776,MG_UKJ_09_337_blood,Mus musculus,whole blood,GSE75192,2,strain: C57BL/6; age: 9m; tissue: whole blood,9M,GPL17021,,,,,
GSM1944777,MG_UKJ_09_338_blood,Mus musculus,whole blood,GSE75192,2,strain: C57BL/6; age: 9m; tissue: whole blood,9M,GPL17021,,,,,
GSM1944778,MG_UKJ_15_230_blood,Mus musculus,whole blood,GSE75192,3,strain: C57BL/6; age: 15m; tissue: whole blood,15M,GPL17021,,,,,
GSM1944779,MG_UKJ_15_231_blood,Mus musculus,whole blood,GSE75192,3,strain: C57BL/6; age: 15m; tissue: whole blood,15M,GPL17021,,,,,
GSM1944780,MG_UKJ_15_232_blood,Mus musculus,whole blood,GSE75192,3,strain: C57BL/6; age: 15m; tissue: whole blood,15M,GPL17021,,,,,
GSM1944781,MG_UKJ_15_233_blood,Mus musculus,whole blood,GSE75192,3,strain: C57BL/6; age: 15m; tissue: whole blood,15M,GPL17021,,,,,
GSM1944782,MG_UKJ_15_234_blood,Mus musculus,whole blood,GSE75192,3,strain: C57BL/6; age: 15m; tissue: whole blood,15M,GPL17021,,,,,
GSM1944783,MG_UKJ_24_1055_blood,Mus musculus,whole blood,GSE75192,4,strain: C57BL/6; age: 24m; age_category: old_1; tissue: whole blood,24M,GPL17021,,,,,
GSM1944784,MG_UKJ_24_1056_blood,Mus musculus,whole blood,GSE75192,4,strain: C57BL/6; age: 24m; age_category: old_1; tissue: whole blood,24M,GPL17021,,,,,
GSM1944785,MG_UKJ_24_1057_blood,Mus musculus,whole blood,GSE75192,4,strain: C57BL/6; age: 24m; age_category: old_1; tissue: whole blood,24M,GPL17021,,,,,
GSM1944786,MG_UKJ_24_1059_blood,Mus musculus,whole blood,GSE75192,4,strain: C57BL/6; age: 24m; age_category: old_1; tissue: whole blood,24M,GPL17021,,,,,
GSM1944787,MG_UKJ_30_69_blood,Mus musculus,whole blood,GSE75192,5,strain: C57BL/6; age: 30m; age_category: old_2; tissue: whole blood,30M,GPL17021,,,,,
GSM1944788,MG_UKJ_30_70_blood,Mus musculus,whole blood,GSE75192,5,strain: C57BL/6; age: 30m; age_category: old_2; tissue: whole blood,30M,GPL17021,,,,,
GSM1944789,MG_UKJ_30_71_blood,Mus musculus,whole blood,GSE75192,5,strain: C57BL/6; age: 30m; age_category: old_2; tissue: whole blood,30M,GPL17021,,,,,
GSM1944790,MG_UKJ_30_72_blood,Mus musculus,whole blood,GSE75192,5,strain: C57BL/6; age: 30m; age_category: old_2; tissue: whole blood,30M,GPL17021,,,,,
GSM1944791,MG_UKJ_30_73_blood,Mus musculus,whole blood,GSE75192,5,strain: C57BL/6; age: 30m; age_category: old_2; tissue: whole blood,30M,GPL17021,,,,,
GSM1944792,MG_UKJ_2_190214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944793,MG_UKJ_2_190214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944794,MG_UKJ_2_200214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944795,MG_UKJ_2_200214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944796,MG_UKJ_2_240214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944797,MG_UKJ_2_240214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944798,MG_UKJ_2_60314_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944799,MG_UKJ_2_60314_6HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,6,strain: C57BL/6; age: 2m; age_category: young; tissue: brain (complete hemisphaere),2M,GPL17021,,,,,
GSM1944800,MG_UKJ_9_190214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944801,MG_UKJ_9_190214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944802,MG_UKJ_9_200214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944803,MG_UKJ_9_200214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944804,MG_UKJ_9_240214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944805,MG_UKJ_9_240214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944806,MG_UKJ_9_60314_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944807,MG_UKJ_9_60314_6HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,7,strain: C57BL/6; age: 9m; tissue: brain (complete hemisphaere),9M,GPL17021,,,,,
GSM1944808,MG_UKJ_15_190214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944809,MG_UKJ_15_190214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944810,MG_UKJ_15_200214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944811,MG_UKJ_15_200214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944812,MG_UKJ_15_240214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944813,MG_UKJ_15_240214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944814,MG_UKJ_15_60314_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944815,MG_UKJ_15_60314_6HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,8,strain: C57BL/6; age: 15m; tissue: brain (complete hemisphaere),15M,GPL17021,,,,,
GSM1944816,MG_UKJ_24_190214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944817,MG_UKJ_24_190214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944818,MG_UKJ_24_200214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944819,MG_UKJ_24_200214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944820,MG_UKJ_24_240214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944821,MG_UKJ_24_240214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944822,MG_UKJ_24_60314_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age_category: old_1; tissue: brain (complete hemisphaere),24M,GPL17021,,,,,
GSM1944823,MG_UKJ_30_190214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944824,MG_UKJ_30_190214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944825,MG_UKJ_30_200214_1HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944826,MG_UKJ_30_200214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944827,MG_UKJ_30_240214_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944828,MG_UKJ_30_240214_4HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944829,MG_UKJ_30_60314_3HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
